symbol,name,close,yest_close,b1_p,b1_v,volume
600820,隧道股份,5.44,5.43,5.43,718,260965
600604,市北高新,5.48,5.47,5.48,1290,118553
600362,江西铜业,22.42,22.38,22.41,742,135055
000402,金 融 街,5.73,5.72,5.73,58,202415
300655,晶瑞电材,40.6,40.53,40.6,134,108684
002677,浙江美大,17.46,17.43,17.45,115,64183
000957,中通客车,5.82,5.81,5.82,240,82383
301027,华蓝集团,17.62,17.59,17.62,7,18631
002778,中晟高科,18.46,18.43,18.46,23,15075
002818,富森美,12.7,12.68,12.69,137,45691
002767,先锋电子,12.73,12.71,12.72,332,12763
002150,通润装备,6.45,6.44,6.44,65,20391
001205,盛航股份,25.82,25.78,25.81,17,74326
000507,珠海港,6.58,6.57,6.58,479,240598
600648,外高桥,13.32,13.3,13.32,102,31116
002952,亚世光电,13.52,13.5,13.51,206,11629
002966,苏州银行,6.81,6.8,6.81,1839,195754
002595,豪迈科技,27.39,27.35,27.39,33,25367
605366,宏柏新材,13.7,13.68,13.69,74,30439
600643,爱建集团,6.87,6.86,6.87,3136,91194
600177,雅戈尔,6.89,6.88,6.89,1884,146950
600113,浙江东日,6.95,6.94,6.95,178,55297
002999,天禾股份,7.03,7.02,7.02,77,50937
000019,深粮控股,7.1,7.09,7.09,228,74357
601877,正泰电器,49.95,49.88,49.95,112,219683
603008,喜临门,35.8,35.75,35.78,39,63451
601999,出版传媒,7.21,7.2,7.21,725,195728
601698,中国卫通,14.63,14.61,14.62,61,111092
002797,第一创业,7.33,7.32,7.33,1835,877788
600802,福建水泥,7.57,7.56,7.57,192,94981
600929,雪天盐业,7.6,7.59,7.6,358,135020
600507,方大特钢,7.9,7.89,7.89,750,199269
601901,方正证券,7.98,7.97,7.98,1184,421698
603767,中马传动,8.06,8.05,8.05,572,48039
000014,沙河股份,8.19,8.18,8.18,167,60592
603439,贵州三力,16.58,16.56,16.58,1518,272758
300539,横河精密,8.31,8.3,8.31,9,31571
600073,上海梅林,8.32,8.31,8.31,177,225743
301047,义翘神州,357.98,357.56,357.9,2,4457
600127,金健米业,8.66,8.65,8.65,1065,215085
300922,天秦装备,36.57,36.53,36.57,88,30466
300716,国立科技,9.48,9.47,9.48,161,37329
002440,闰土股份,9.68,9.67,9.67,57,132911
002566,益盛药业,9.95,9.94,9.94,168,432633
000828,东莞控股,10.27,10.26,10.27,374,41780
002719,麦趣尔,10.58,10.57,10.58,401,66382
600749,西藏旅游,10.7,10.69,10.68,30,78169
603790,雅运股份,10.74,10.73,10.73,196,11975
003016,欣贺股份,10.81,10.8,10.8,93,47235
300121,阳谷华泰,11.18,11.17,11.18,885,91981
300523,辰安科技,22.72,22.7,22.71,11,15139
000858,五 粮 液,223.75,223.56,223.75,21,205622
002396,星网锐捷,24.08,24.06,24.08,119,169809
000401,冀东水泥,12.11,12.1,12.11,188,93697
603297,永新光学,109.5,109.41,109.5,9,29463
600449,宁夏建材,12.3,12.29,12.3,323,36103
605180,华生科技,37.0,36.97,36.99,23,10834
601566,九牧王,12.65,12.64,12.64,11,16717
603789,星光农机,12.66,12.65,12.65,60,104494
601360,三六零,12.84,12.83,12.83,2096,636097
605488,福莱新材,27.02,27.0,27.01,8,11346
600479,千金药业,13.82,13.81,13.82,240,378836
603848,好太太,14.18,14.17,14.18,68,24195
002324,普利特,14.31,14.3,14.31,315,82163
002184,海得控制,14.46,14.45,14.46,140,54669
000923,河钢资源,14.73,14.72,14.72,405,87411
601888,中国中免,214.2,214.06,214.12,6,94939
605318,法狮龙,15.53,15.52,15.52,804,49193
603727,博迈科,19.89,19.88,19.89,71,40374
300905,宝丽迪,26.12,26.11,26.12,228,12088
601021,春秋航空,57.42,57.4,57.4,37,26946
688690,纳微科技,77.96,77.95,77.87,181,7067
688050,爱博医疗,205.8,205.79,205.22,1,7976
834415,恒拓开源,-,5.65,-,-,-
833994,翰博高新,-,32.9,-,-,-
833874,泰祥股份,-,20.13,-,-,-
832317,观典防务,-,21.88,-,-,-
688538,和辉光电-U,3.13,3.13,3.13,1523,315365
688313,仕佳光子,12.81,12.81,12.8,288,63668
688262,国芯科技,-,41.98,-,-,-
688259,创耀科技,-,66.6,-,-,-
688234,天岳先进,-,82.79,-,-,-
688220,翱捷科技,-,164.54,-,-,-
688176,亚虹医药,-,22.98,-,-,-
688173,希荻微,-,-,-,-,-
688160,步科股份,36.81,36.81,36.81,3,7665
688062,迈威生物,-,34.8,-,-,-
605228,神通科技,9.37,9.37,9.37,129,36875
605090,九丰能源,-,35.17,-,-,-
603557,ST起步,5.47,5.47,5.47,705,51677
603551,奥普家居,10.31,10.31,10.3,168,15848
603227,雪峰科技,-,7.03,-,-,-
603150,万朗磁塑,-,-,-,-,-
603122,合富中国,-,-,-,-,-
603060,国检集团,19.19,19.19,19.19,59,23870
603030,全筑股份,3.77,3.77,3.76,18,56658
601929,吉视传媒,2.34,2.34,2.33,5921,785793
601872,招商轮船,4.15,4.15,4.15,6045,449754
601816,京沪高铁,4.9,4.9,4.9,1217,883436
601599,浙文影业,3.41,3.41,3.4,579,181943
601558,退市锐电,-,0.25,-,-,-
601555,东吴证券,8.87,8.87,8.86,2288,588315
601299,中国北车,-,29.98,-,-,-
601268,*ST二重,-,2.35,-,-,-
601188,龙江交通,3.51,3.51,3.5,51,24130
601186,中国铁建,7.82,7.82,7.81,591,607632
601006,大秦铁路,6.46,6.46,6.45,1692,433267
600991,广汽长丰,-,17.82,-,-,-
600978,*ST宜生,-,0.52,-,-,-
600899,*ST信联,-,1.13,-,-,-
600891,退市秋林,-,0.38,-,-,-
600878,*ST北科,-,2.64,-,-,-
600852,*ST中川,-,0.72,-,-,-
600849,上药转换,-,14.79,-,-,-
600842,中西药业,-,13.96,-,-,-
600840,新湖创业,-,23.8,-,-,-
600832,东方明珠,-,23.18,-,-,-
600813,ST鞍一工,-,3.83,-,-,-
600806,退市昆机,-,1.47,-,-,-
600799,*ST龙科,-,0.54,-,-,-
600788,*ST达曼,-,0.91,-,-,-
600786,东方锅炉,-,82.2,-,-,-
600772,S*ST龙昌,-,1.3,-,-,-
600762,S*ST金荔,-,0.77,-,-,-
600752,*ST哈慈,-,0.84,-,-,-
600748,上实发展,4.11,4.11,4.11,403,116628
600747,退市大控,-,0.26,-,-,-
600723,首商股份,-,8.93,-,-,-
600716,凤凰股份,4.13,4.13,4.12,1870,62568
600712,南宁百货,4.01,4.01,4.0,1634,88456
600709,ST生态,-,3.02,-,-,-
600701,退市工新,-,0.45,-,-,-
600700,*ST数码,-,0.64,-,-,-
600687,退市刚泰,-,0.3,-,-,-
600680,*ST上普,-,7.69,-,-,-
600677,*ST航通,-,3.01,-,-,-
600675,中华企业,3.06,3.06,3.05,137,60897
600672,*ST华圣,-,0.7,-,-,-
600670,*ST斯达,-,2.87,-,-,-
600669,*ST鞍成,-,2.19,-,-,-
600663,陆家嘴,10.97,10.97,10.97,43,79718
600659,*ST花雕,-,1.41,-,-,-
600656,退市博元,-,4.49,-,-,-
600646,ST国嘉,-,5.82,-,-,-
600634,退市富控,-,0.28,-,-,-
600632,华联商厦,-,9.53,-,-,-
600631,百联股份,-,15.68,-,-,-
600627,上电股份,-,28.73,-,-,-
600625,PT水仙,-,4.8,-,-,-
600622,光大嘉宝,3.0,3.0,3.0,761,157414
600614,退市鹏起,-,0.26,-,-,-
600607,上实医药,-,23.52,-,-,-
600591,*ST上航,-,7.27,-,-,-
600590,泰豪科技,8.13,8.13,8.12,476,138239
600555,*ST海创,1.36,1.36,1.35,15190,100839
600553,太行水泥,-,14.98,-,-,-
600485,*ST信威,-,1.39,-,-,-
600472,包头铝业,-,51.82,-,-,-
600462,ST九有,2.75,2.75,2.74,736,40616
600432,退市吉恩,-,1.38,-,-,-
600401,退市海润,-,0.15,-,-,-
600357,承德钒钛,-,7.4,-,-,-
600340,华夏幸福,3.67,3.67,3.67,4571,501049
600339,中油工程,3.13,3.13,3.13,2687,363692
600321,正源股份,2.08,2.08,2.07,3468,166285
600317,营口港,-,2.6,-,-,-
600296,S兰铝,-,14.61,-,-,-
600286,S*ST国瓷,-,0.67,-,-,-
600270,外运发展,-,20.99,-,-,-
600263,路桥建设,-,16.43,-,-,-
600253,天方药业,-,6.26,-,-,-
600247,*ST成城,-,0.65,-,-,-
600242,ST中昌,2.72,2.72,2.71,1214,114955
600240,退市华业,-,0.41,-,-,-
600205,S山东铝,-,25.41,-,-,-
600190,锦州港,2.88,2.88,2.87,2162,75934
600181,S*ST云大,-,1.02,-,-,-
600179,安通控股,3.92,3.92,3.91,3572,157661
600175,退市美都,-,0.21,-,-,-
600136,当代文体,7.03,7.03,7.03,98,186115
600102,莱钢股份,-,7.13,-,-,-
600100,同方股份,6.15,6.15,6.15,597,369061
600092,S*ST精密,-,0.96,-,-,-
600087,退市长油,-,0.83,-,-,-
600086,退市金钰,-,0.16,-,-,-
600074,退市保千,-,0.17,-,-,-
600072,中船科技,-,14.65,-,-,-
600069,退市银鸽,-,0.28,-,-,-
600068,葛洲坝,-,9.93,-,-,-
600065,*ST联谊,-,1.7,-,-,-
600005,武钢股份,-,3.71,-,-,-
600003,ST东北高,-,3.87,-,-,-
600002,齐鲁石化,-,10.09,-,-,-
600001,邯郸钢铁,-,5.29,-,-,-
301201,诚达药业,-,-,-,-,-
301196,唯科科技,-,64.08,-,-,-
301159,三维天地,-,30.28,-,-,-
301158,德石股份,-,15.64,-,-,-
301136,招标股份,-,10.52,-,-,-
301123,奕东电子,-,-,-,-,-
301117,佳缘科技,-,46.8,-,-,-
301116,益客食品,-,11.4,-,-,-
300870,欧陆通,82.0,82.0,81.98,6,10450
300834,星辉环材,-,55.57,-,-,-
300647,超频三,8.53,8.53,8.53,1287,145675
300534,陇神戎发,-,14.72,-,-,-
300461,田中精机,-,19.64,-,-,-
300440,运达科技,9.9,9.9,9.9,101,164183
300431,暴风退,-,0.28,-,-,-
300372,欣泰退,-,1.48,-,-,-
300362,天翔退,-,1.34,-,-,-
300309,吉艾科技,3.33,3.33,3.33,1759,333505
300276,三丰智能,4.52,4.52,4.52,930,278397
300271,华宇软件,13.0,13.0,12.99,612,282859
300261,雅本化学,-,19.16,-,-,-
300216,千山退,-,0.19,-,-,-
300206,理邦仪器,13.4,13.4,13.39,2,111142
300186,大华农,-,45.72,-,-,-
300156,神雾退,-,0.12,-,-,-
300155,安居宝,7.09,7.09,7.08,128,85204
300104,乐视退,-,0.18,-,-,-
300090,盛运退,-,0.12,-,-,-
300047,天源迪科,8.24,8.24,8.24,1879,435826
300028,金亚退,-,0.3,-,-,-
002958,青农商行,3.89,3.89,3.89,2475,302706
002948,青岛银行,-,4.7,-,-,-
002940,昂利康,38.26,38.26,38.26,28,22829
002936,郑州银行,3.18,3.18,3.18,124,198311
002899,英派斯,16.09,16.09,16.08,28,60282
002875,安奈儿,9.44,9.44,9.43,21,21469
002866,传艺科技,12.7,12.7,12.7,190,23973
002855,捷荣技术,9.24,9.24,9.23,40,16112
002807,江阴银行,3.88,3.88,3.88,1668,159657
002768,国恩股份,25.87,25.87,25.85,12,42247
002711,欧浦退,-,0.32,-,-,-
002680,长生退,-,0.77,-,-,-
002652,扬子新材,3.67,3.67,3.66,1945,71641
002628,成都路桥,3.74,3.74,3.73,825,158082
002604,龙力退,-,0.25,-,-,-
002596,海南瑞泽,3.84,3.84,3.84,3709,144615
002570,贝因美,5.23,5.23,5.23,4027,234942
002517,恺英网络,6.16,6.16,6.15,3227,857972
002509,天茂退,-,0.15,-,-,-
002477,雏鹰退,-,0.17,-,-,-
002451,摩恩电气,7.27,7.27,7.26,696,50663
002450,康得退,-,0.2,-,-,-
002403,爱仕达,7.32,7.32,7.3,6,14049
002375,亚厦股份,7.55,7.55,7.55,89,113615
002359,北讯退,-,0.35,-,-,-
002336,人人乐,5.21,5.21,5.2,44,25576
002323,*ST雅博,-,5.38,-,-,-
002310,东方园林,3.01,3.01,3.0,1875,266261
002260,*ST德奥,-,3.15,-,-,-
002250,联化科技,18.1,18.1,18.1,1286,63927
002228,合兴包装,3.7,3.7,3.7,2294,100069
002220,天宝退,-,0.26,-,-,-
002217,合力泰,3.54,3.54,3.53,644,374062
002143,印纪退,-,0.25,-,-,-
002103,广博股份,5.09,5.09,5.08,1298,204729
002089,ST新海,2.39,2.39,2.38,5150,83562
002083,孚日股份,5.07,5.07,5.07,1960,1531627
002071,长城退,-,0.31,-,-,-
002070,众和退,-,0.71,-,-,-
002024,苏宁易购,4.35,4.35,4.35,447,526471
002019,亿帆医药,18.3,18.3,18.3,39,142191
002018,华信退,-,0.26,-,-,-
002005,ST德豪,1.97,1.97,1.96,2418,93360
001234,泰慕士,-,16.53,-,-,-
001227,兰州银行,-,3.57,-,-,-
001206,依依股份,46.95,46.95,46.94,12,10264
000979,中弘退,-,0.22,-,-,-
000971,ST高升,2.42,2.42,2.41,170,83838
000965,天保基建,2.67,2.67,2.67,944,152018
000956,中原油气,-,11.91,-,-,-
000939,凯迪退,-,0.15,-,-,-
000916,华北高速,-,8.82,-,-,-
000905,厦门港务,7.85,7.85,7.84,462,128308
000892,欢瑞世纪,4.53,4.53,4.53,2155,572101
000885,城发环境,11.2,11.2,11.19,35,115505
000868,安凯客车,4.1,4.1,4.09,1161,149614
000866,扬子石化,-,13.84,-,-,-
000832,*ST龙涤,-,1.45,-,-,-
000827,*ST长兴,-,1.16,-,-,-
000817,辽河油田,-,8.75,-,-,-
000805,*ST炎黄,-,1.88,-,-,-
000787,*ST创智,-,4.68,-,-,-
000785,居然之家,5.27,5.27,5.26,593,112444
000780,ST平能,-,10.95,-,-,-
000769,*ST大菲,-,0.9,-,-,-
000765,*ST华信,-,2.36,-,-,-
000763,锦州石化,-,4.22,-,-,-
000760,斯太退,-,0.26,-,-,-
000748,长城信息,-,20.31,-,-,-
000735,罗 牛 山,7.28,7.28,7.28,3556,276353
000730,*ST环保,-,2.6,-,-,-
000699,S*ST佳纸,-,0.81,-,-,-
000693,华泽退,-,0.37,-,-,-
000689,ST宏业,-,4.88,-,-,-
000675,ST银山,-,7.94,-,-,-
000670,*ST盈方,-,2.25,-,-,-
000662,天夏退,-,0.25,-,-,-
000660,*ST南华,-,2.38,-,-,-
000658,ST海洋,-,4.24,-,-,-
000653,ST九州,-,2.51,-,-,-
000621,*ST比特,-,2.66,-,-,-
000618,吉林化工,-,5.24,-,-,-
000609,*ST中迪,4.82,4.82,4.81,27,21931
000602,金马集团,-,13.41,-,-,-
000594,国恒退,-,1.29,-,-,-
000588,PT粤金曼,-,4.37,-,-,-
000583,S*ST托普,-,0.76,-,-,-
000578,盐湖集团,-,24.44,-,-,-
000569,长城股份,-,7.05,-,-,-
000562,宏源证券,-,30.5,-,-,-
000556,PT南洋,-,1.5,-,-,-
000549,S湘火炬,-,8.9,-,-,-
000542,TCL通讯,-,27.34,-,-,-
000535,*ST猴王,-,0.5,-,-,-
000527,美的电器,-,14.02,-,-,-
000522,白云山A,-,23.27,-,-,-
000515,攀渝钛业,-,15.29,-,-,-
000511,烯碳退,-,0.61,-,-,-
000508,琼民源A,-,-,-,-,-
000425,徐工机械,6.04,6.04,6.04,7061,693121
000418,小天鹅A,-,57.39,-,-,-
000412,ST五环,-,2.89,-,-,-
000406,石油大明,-,10.12,-,-,-
000405,ST鑫光,-,2.86,-,-,-
000047,ST中侨,-,8.03,-,-,-
000042,中洲控股,8.16,8.16,8.15,85,33674
000033,新都退,-,1.7,-,-,-
000031,大悦城,3.78,3.78,3.78,2035,177374
000024,招商地产,-,40.5,-,-,-
000018,神城A退,-,0.27,-,-,-
000015,PT中浩A,-,6.85,-,-,-
000013,*ST石化A,-,2.47,-,-,-
000003,PT金田A,-,2.71,-,-,-
300579,数字认证,41.5,41.51,41.5,33,42978
600315,上海家化,40.41,40.42,40.41,175,30255
688389,普门科技,22.35,22.36,22.34,31,31225
300305,裕兴股份,18.37,18.38,18.37,482,67265
688335,复洁环保,34.23,34.25,33.97,18,2359
603477,巨星农牧,17.04,17.05,17.04,108,242272
605060,联德股份,17.03,17.04,17.02,26,7929
300972,万辰生物,16.79,16.8,16.79,62,69886
688202,美迪西,442.5,442.78,442.5,5,8736
605577,龙版传媒,14.76,14.77,14.76,0,102415
300807,天迈科技,27.75,27.77,27.75,68,36202
600288,大恒科技,13.62,13.63,13.62,566,60984
688616,西力科技,13.6,13.61,13.57,183,9514
600756,浪潮软件,13.34,13.35,13.34,68,53946
600906,财达证券,12.66,12.67,12.66,332,292333
300106,西部牧业,11.82,11.83,11.82,709,200437
605336,帅丰电器,35.11,35.14,35.11,1,12697
300295,三六五网,11.61,11.62,11.61,802,100666
002819,东方中科,34.04,34.07,34.02,1,7385
003003,天元股份,11.33,11.34,11.32,286,14935
603871,嘉友国际,22.62,22.64,22.62,34,15770
002726,龙大美食,11.0,11.01,11.0,164,450919
002538,司尔特,10.25,10.26,10.25,508,253010
603825,华扬联众,30.04,30.07,30.04,117,143461
605298,必得科技,19.28,19.3,19.28,69,7481
002670,国盛金控,9.63,9.64,9.63,253,133447
000301,东方盛虹,19.09,19.11,19.09,965,597216
300245,天玑科技,9.43,9.44,9.42,2,67774
300559,佳发教育,9.21,9.22,9.21,32,36697
300231,银信科技,9.13,9.14,9.12,370,167689
688258,卓易信息,35.99,36.03,35.88,2,9190
688039,当虹科技,89.55,89.65,89.52,12,58799
300872,天阳科技,35.56,35.6,35.56,17,165571
000048,京基智农,17.73,17.75,17.73,275,28556
603615,茶花股份,8.82,8.83,8.81,220,18435
002828,贝肯能源,8.78,8.79,8.78,812,55886
600233,圆通速递,17.24,17.26,17.23,3,141305
000156,华数传媒,8.59,8.6,8.58,478,192399
002483,润邦股份,8.5,8.51,8.49,611,422501
300449,汉邦高科,8.39,8.4,8.38,443,179489
002724,海洋王,16.77,16.79,16.76,1,12851
300308,中际旭创,41.9,41.95,41.88,10,51804
603725,天安新材,8.37,8.38,8.36,140,26755
603105,芯能科技,16.56,16.58,16.56,138,159157
603607,京华激光,16.3,16.32,16.3,310,21550
000938,紫光股份,22.81,22.84,22.81,122,231092
300808,久量股份,14.68,14.7,14.67,37,17227
002687,乔治白,7.22,7.23,7.21,21,118429
300056,中创环保,7.2,7.21,7.2,575,130796
603833,欧派家居,143.89,144.09,143.89,2,24201
002120,韵达股份,21.25,21.28,21.24,3,208109
301059,金三江,21.08,21.11,21.04,36,20057
002530,金财互联,6.87,6.88,6.87,45,195934
600271,航天信息,13.63,13.65,13.63,68,277877
300778,新城市,20.4,20.43,20.4,48,12078
601886,江河集团,6.69,6.7,6.68,272,60306
603809,豪能股份,19.98,20.01,19.98,167,33466
000061,农 产 品,6.58,6.59,6.58,184,138415
600326,西藏天路,6.55,6.56,6.55,172,80806
300668,杰恩设计,19.63,19.66,19.62,5,23111
300012,华测检测,25.94,25.98,25.94,41,98238
000544,中原环保,6.48,6.49,6.48,759,46986
000498,山东路桥,6.39,6.4,6.38,801,157337
605258,协和电子,31.94,31.99,31.92,3,14527
600697,欧亚集团,12.68,12.7,12.67,63,9805
002789,建艺集团,12.28,12.3,12.27,11,19184
002012,凯恩股份,6.12,6.13,6.12,122,147279
601766,中国中车,6.1,6.11,6.1,646,470307
002941,新疆交建,12.17,12.19,12.16,267,97570
002634,棒杰股份,6.08,6.09,6.08,100,54944
002446,盛路通信,6.07,6.08,6.07,2610,216701
600692,亚通股份,6.0,6.01,5.99,109,44924
000572,海马汽车,6.0,6.01,5.99,2610,209862
002352,顺丰控股,71.3,71.42,71.29,392,224792
605377,华旺科技,17.65,17.68,17.64,1,26465
002078,太阳纸业,11.65,11.67,11.65,1168,343819
002388,新亚制程,5.76,5.77,5.75,6,66732
603156,养元饮品,28.71,28.76,28.7,10,39216
002016,世荣兆业,5.74,5.75,5.74,557,27981
002159,三特索道,11.31,11.33,11.31,84,22929
603999,读者传媒,5.63,5.64,5.63,285,66480
002912,中新赛克,33.72,33.78,33.72,62,17630
000869,张  裕Ａ,33.31,33.37,33.31,215,43337
603111,康尼机电,5.5,5.51,5.49,1443,65401
688158,优刻得-W,26.9,26.95,26.9,241,24943
600390,五矿资本,5.37,5.38,5.36,3628,267479
601156,东航物流,21.39,21.43,21.39,16,56278
002809,红墙股份,10.67,10.69,10.67,98,22600
300896,爱美客,525.0,526.0,525.0,20,13406
300717,华信新材,15.72,15.75,15.7,93,13680
600053,九鼎投资,15.6,15.63,15.58,90,21485
688078,龙软科技,56.49,56.6,56.75,5,4856
002513,蓝丰生化,5.13,5.14,5.13,613,37640
000166,申万宏源,5.12,5.13,5.11,22439,557908
600834,申通地铁,10.16,10.18,10.15,8,35296
601668,中国建筑,5.02,5.03,5.01,18331,1515032
688208,道通科技,74.55,74.7,74.55,37,16054
603585,苏利股份,19.82,19.86,19.82,16,11964
300089,ST文化,4.89,4.9,4.89,73,32851
002279,久其软件,4.84,4.85,4.84,966,92737
601066,中信建投,29.0,29.06,29.0,911,154310
603118,共进股份,9.65,9.67,9.65,849,85031
000678,襄阳轴承,4.78,4.79,4.78,182,48134
600064,南京高科,9.47,9.49,9.47,602,72377
002387,维信诺,9.45,9.47,9.45,97,81372
000419,通程控股,4.7,4.71,4.69,482,47423
600386,北巴传媒,4.6,4.61,4.6,404,138606
601168,西部矿业,13.71,13.74,13.71,360,497458
603863,ST松炀,9.13,9.15,9.12,53,24491
600900,长江电力,22.79,22.84,22.79,551,442438
600266,城建发展,4.55,4.56,4.54,2277,104688
603028,赛福天,13.56,13.59,13.56,101,35320
603648,畅联股份,9.02,9.04,9.02,26,29162
000534,万泽股份,17.99,18.03,17.99,221,49738
300258,精锻科技,13.41,13.44,13.4,1258,92050
601828,美凯龙,8.93,8.95,8.92,100,83641
002981,朝阳科技,22.3,22.35,22.29,4,6562
002478,常宝股份,4.4,4.41,4.39,198,36207
300876,蒙泰高新,30.64,30.71,30.63,9,6663
002307,北新路桥,4.35,4.36,4.35,13551,113844
603729,ST龙韵,12.95,12.98,12.95,80,8769
000761,本钢板材,4.31,4.32,4.31,2691,234960
000900,现代投资,4.27,4.28,4.26,1985,71977
835640,富士达,21.17,21.22,21.1,4,1448
601200,上海环境,12.64,12.67,12.64,29,96762
000655,金岭矿业,8.41,8.43,8.41,542,50449
600688,上海石化,4.18,4.19,4.17,6194,354575
002211,宏达新材,4.17,4.18,4.16,559,66279
000032,深桑达Ａ,20.75,20.8,20.75,113,45769
601113,ST华鼎,4.14,4.15,4.13,256,33160
300945,曼卡龙,20.55,20.6,20.55,31,66370
600837,海通证券,12.3,12.33,12.3,2982,524600
600693,东百集团,4.1,4.11,4.1,417,53705
600278,东方创业,8.16,8.18,8.15,90,64112
603167,渤海轮渡,8.15,8.17,8.14,49,94145
601162,天风证券,4.06,4.07,4.05,27696,1043751
600694,大商股份,20.03,20.08,20.02,211,29245
603117,万林物流,4.0,4.01,4.0,1776,117518
300535,达威股份,15.95,15.99,15.93,60,14907
000995,皇台酒业,23.89,23.95,23.88,75,98480
600050,中国联通,3.98,3.99,3.98,3876,1267761
002285,世联行,3.98,3.99,3.98,3855,357703
300743,天地数码,11.9,11.93,11.89,20,30720
300783,三只松鼠,39.65,39.75,39.65,167,88553
603587,地素时尚,19.67,19.72,19.67,16,24985
002045,国光电器,15.37,15.41,15.37,529,329058
002102,ST冠福,3.77,3.78,3.77,1449,82029
601788,光大证券,14.93,14.97,14.92,1966,321917
000903,云内动力,3.73,3.74,3.72,1975,280232
600958,东方证券,14.86,14.9,14.86,517,788955
605337,李子园,48.05,48.18,48.05,4,41132
002259,ST升达,3.69,3.7,3.68,110,28158
603444,吉比特,430.83,432.0,430.62,7,17405
688004,博汇科技,36.68,36.78,36.66,5,12692
601108,财通证券,10.99,11.02,10.99,2954,855280
001267,汇绿生态,7.31,7.33,7.3,1539,402282
002489,浙江永强,3.65,3.66,3.65,2785,183667
002989,中天精装,25.49,25.56,25.49,195,20692
600108,亚盛集团,3.62,3.63,3.62,6537,581482
002295,精艺股份,7.22,7.24,7.21,16,36594
002474,榕基软件,7.21,7.23,7.2,620,104967
000927,中国铁物,3.6,3.61,3.59,1416,145201
300711,广哈通信,14.06,14.1,14.06,151,22947
002877,智能自控,7.03,7.05,7.02,286,30665
300029,*ST天龙,7.0,7.02,6.99,50,32767
300048,合康新能,6.99,7.01,6.99,2390,241371
688323,瑞华泰,38.11,38.22,38.1,47,10443
300297,蓝盾股份,3.44,3.45,3.44,2436,388204
601127,小康股份,57.4,57.57,57.4,33,141114
601996,丰林集团,3.35,3.36,3.34,1399,264926
600959,江苏有线,3.34,3.35,3.33,7045,702014
600155,华创阳安,9.98,10.01,9.97,294,123083
600918,中泰证券,9.94,9.97,9.93,1802,347679
002908,德生科技,16.55,16.6,16.55,574,108278
000070,特发信息,6.62,6.64,6.61,530,116954
000573,粤宏远Ａ,3.3,3.31,3.29,994,108459
603721,中广天择,16.46,16.51,16.46,20,95868
688678,福立旺,32.9,33.0,32.61,5,11343
300442,普丽盛,42.73,42.86,42.72,1799,11944
603326,我乐家居,9.82,9.85,9.81,50,8878
300182,捷成股份,6.52,6.54,6.52,738,3050669
000563,陕国投Ａ,3.26,3.27,3.26,341,200444
603700,宁水集团,19.53,19.59,19.52,4,6689
605077,华康股份,42.2,42.33,42.18,2,5029
300284,苏交科,6.48,6.5,6.47,386,59739
000529,广弘控股,6.45,6.47,6.44,14,90523
000936,华西股份,6.33,6.35,6.33,255,76040
300257,开山股份,15.75,15.8,15.75,127,34434
002787,华源控股,6.29,6.31,6.29,385,42201
300843,胜蓝股份,31.4,31.5,31.33,16,50670
002314,南山控股,3.14,3.15,3.13,2274,102524
300107,建新股份,6.25,6.27,6.24,951,88413
000880,潍柴重机,9.37,9.4,9.36,22,51949
000608,阳光股份,3.12,3.13,3.12,972,88648
601366,利群股份,6.23,6.25,6.22,166,37915
002956,西麦食品,18.69,18.75,18.69,157,35810
300546,雄帝科技,18.58,18.64,18.58,145,61481
830799,艾融软件,15.48,15.53,15.4,1,1667
300130,新国都,15.45,15.5,15.44,20,473586
002977,天箭科技,86.5,86.78,86.5,17,21344
603357,设计总院,9.25,9.28,9.25,145,30553
300894,火星人,49.21,49.37,49.2,52,21056
002115,三维通信,6.15,6.17,6.14,2022,154890
600859,王府井,27.59,27.68,27.59,298,69712
300359,全通教育,6.11,6.13,6.11,217,141814
603116,红蜻蜓,6.08,6.1,6.08,118,28000
003029,吉大正元,21.24,21.31,21.24,16,14660
600197,伊力特,27.3,27.39,27.29,10,99013
601512,中新集团,9.09,9.12,9.09,13,25475
603131,上海沪工,27.26,27.35,27.26,136,47072
600429,三元股份,6.05,6.07,6.05,53,138565
300020,银江技术,9.06,9.09,9.06,232,302292
600986,浙文互联,8.85,8.88,8.84,1923,3519373
000666,经纬纺机,8.84,8.87,8.84,70,69998
002642,荣联科技,5.87,5.89,5.86,507,236716
300796,贝斯美,17.6,17.66,17.6,107,9702
300989,蕾奥规划,43.9,44.05,43.9,66,3378
600999,招商证券,17.5,17.56,17.49,68,186356
600381,青海春天,8.68,8.71,8.68,30,366678
601198,东兴证券,11.55,11.59,11.55,187,176982
300164,通源石油,5.76,5.78,5.76,1696,624033
600292,远达环保,8.63,8.66,8.62,190,89059
601992,金隅集团,2.87,2.88,2.86,10809,214709
600017,日照港,2.86,2.87,2.86,2268,290696
000711,京蓝科技,2.85,2.86,2.85,1901,131561
002037,保利联合,8.53,8.56,8.52,112,137787
002868,绿康生化,11.35,11.39,11.35,257,8529
300385,雪浪环境,8.51,8.54,8.51,463,42009
003018,金富科技,11.33,11.37,11.32,74,17805
603519,立霸股份,14.15,14.2,14.14,30,33315
002496,ST辉丰,2.83,2.84,2.82,6010,70852
603810,丰山集团,13.87,13.92,13.87,11,12442
600249,两面针,5.53,5.55,5.52,119,94271
002627,三峡旅游,5.49,5.51,5.49,881,73979
